T,author_year,download_url,comments,formula,name,citation,fname
303.7,Lu(2010),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lu(2010)_303.7K_115-180nm.txt,Absorption measurements with a synchrotron as a source of VUV radiation have been carried out in the wavelength range 115-180 nm; spectral resolution 0.01 nm,O2,oxygen,"

  H.-C. Lu, K.-K. Chen, H.-F. Chen, B.-M. Cheng, and J.F. Ogilvie, ""Absorption cross section of molecular oxygen in the transition E ",data/cross-sections/Oxygen/O2/O2_Lu(2010)_303.csv
38.0,Lu(2010),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Lu(2010)_38K_124.30-124.53nm.txt,"Absorption measurements, using O",O2,oxygen,"

  H.-C. Lu, K.-K. Chen, H.-F. Chen, B.-M. Cheng, and J.F. Ogilvie, ""Absorption cross section of molecular oxygen in the transition E ",data/cross-sections/Oxygen/O2/O2_Lu(2010)_38K_124.csv
298.0,MatsunagaWatanabe(1967),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_MatsunagaWatanabe(1967)_298K_58.0-107.7nm.txt,High-resolution absorption measurements with a He continuum source for the 58-100-nm region (resolution 0.03 nm) and with the H,O2,oxygen,"

  F.M. Matsunaga and K. Watanabe, ""Total and photoionization coefficients and dissociation continua of O",data/cross-sections/Oxygen/O2/O2_MatsunagaWatanabe(1967)_298K_58.csv
298.0,Mehlman(1978),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Mehlman(1978)_298K_6-34nm.txt,Absorption measurements at resolutions of 0.0065 nm (grazing incidence) and 0.2 nm using synchrotron radiation,O2,oxygen,"

  G. Mehlman, O.L. Ederer, and E.B. Saloman, ""The photoabsorption cross section of O",data/cross-sections/Oxygen/O2/O2_Mehlman(1978)_298K_6-34nm.csv
298.0,MetzgerCook(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_MetzgerCook(1964)_298K_110-142nm.txt,Absorption measurements at a spectral resolution of 0.05 nm using a hydrogen discharge source and a condensed discharge argon continuum source,O2,oxygen,"

  P.H. Metzger and G.R. Cook, ""A reinvestigation of the absorption cross sections of molecular oxygen in the 1050-1800 Å region"",
  J. Quant. Spectrosc. Radiat. Transfer 4, 107-116 (1964); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_MetzgerCook(1964)_298K_110-142nm.csv
298.0,MetzgerCook(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_MetzgerCook(1964)_298K_130.2-136.8nm.txt,Absorption measurements at a spectral resolution of 0.05 nm using a hydrogen discharge source and a condensed discharge argon continuum source,O2,oxygen,"

  P.H. Metzger and G.R. Cook, ""A reinvestigation of the absorption cross sections of molecular oxygen in the 1050-1800 Å region"",
  J. Quant. Spectrosc. Radiat. Transfer 4, 107-116 (1964); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_MetzgerCook(1964)_298K_130.csv
298.0,MetzgerCook(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_MetzgerCook(1964)_298K_159-167nm.txt,Absorption measurements at a spectral resolution of 0.05 nm using a hydrogen discharge source and a condensed discharge argon continuum source,O2,oxygen,"

  P.H. Metzger and G.R. Cook, ""A reinvestigation of the absorption cross sections of molecular oxygen in the 1050-1800 Å region"",
  J. Quant. Spectrosc. Radiat. Transfer 4, 107-116 (1964); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_MetzgerCook(1964)_298K_159-167nm.csv
300.0,Morgan(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Morgan(1996)_300K_83.0010-83.4639nm.txt,Absorption measurements over the range 83.0 - 83.5 nm at very high resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  H.D. Morgan, H.M. Seyoum, J.D.E. Fortna, and M.L. Furst, ""High resolution vuv photo-absorption cross sections of O",data/cross-sections/Oxygen/O2/O2_Morgan(1996)_300K_83.csv
300.0,Morgan(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Morgan(1996)_300K_83.268-83.4465nm.txt,Absorption measurements over the range 83.0 - 83.5 nm at very high resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  H.D. Morgan, H.M. Seyoum, J.D.E. Fortna, and M.L. Furst, ""High resolution vuv photo-absorption cross sections of O",data/cross-sections/Oxygen/O2/O2_Morgan(1996)_300K_83.csv
300.0,Morgan(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Morgan(1996)_300K_83.2757-83.4465nm.txt,Absorption measurements at the positions of the O II emission lines using a line emission source,O2,oxygen,"

  H.D. Morgan, H.M. Seyoum, J.D.E. Fortna, and M.L. Furst, ""High resolution vuv photo-absorption cross sections of O",data/cross-sections/Oxygen/O2/O2_Morgan(1996)_300K_83.csv
298.0,NicoletKennes(1986),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_NicoletKennes(1986)_298K_200-244nm(int-c).txt,Analysis of the aeronomic conditions related to oxygen photodissociation made by including updated absorption cross sections in the region of the Herzberg continuum at wavelengths greater than 200 nm,O2,oxygen,"

  M. Nicolet and R. Kennes, ""Aeronomic problems of the molecular oxygen photodissociation, I. The O",data/cross-sections/Oxygen/O2/O2_NicoletKennes(1986)_298K_200-244nm(int-c).csv
298.0,Ogawa(1968),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Ogawa(1968)_298K_121.48-121.78nm.txt,"Absorption cross sections at the Lyman-alpha line (121.572, 121.563 nm) and its vicinity",O2,oxygen,"

  M. Ogawa, ""Absorption coefficients of O",data/cross-sections/Oxygen/O2/O2_Ogawa(1968)_298K_121.csv
298.0,Ogawa(1970),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Ogawa(1970)_298K_140.85-148.60nm.txt,"Absorption coefficients k(atm, 273 K)",O2,oxygen,"

  M. Ogawa, ""Absorption coefficients of O",data/cross-sections/Oxygen/O2/O2_Ogawa(1970)_298K_140.csv
298.0,Ogawa(1971),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Ogawa(1971)_298K_181-235nm.txt,High-resolution (0.0075 nm) absorption measurements with the hydrogen continuum as a light source,O2,oxygen,"

  M. Ogawa, ""Absorption cross sections of O",data/cross-sections/Oxygen/O2/O2_Ogawa(1971)_298K_181-235nm.csv
298.0,OgawaOgawa(1975),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_OgawaOgawa(1975)_298K_108-152nm(a).txt,"Vacuum spectrometer with a grating adjusted to a band pass of 0.014 nm; light sources: the hydrogen continuum and many-line spectrum (140-300 nm), the krypton emission continuum (129-160 nm), and the argon emission continuum (109-140 nm)",O2,oxygen,"

  S. Ogawa and M. Ogawa, ""Absorption cross sections of O",data/cross-sections/Oxygen/O2/O2_OgawaOgawa(1975)_298K_108-152nm(a).csv
298.0,OgawaOgawa(1975),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_OgawaOgawa(1975)_298K_108-160nm(X).txt,"Vacuum spectrometer with a grating adjusted to a band pass of 0.014 nm; light sources: the hydrogen continuum and many-line spectrum (140-300 nm), the krypton emission continuum (129-160 nm), and the argon emission continuum (109-140 nm)",O2,oxygen,"

  S. Ogawa and M. Ogawa, ""Absorption cross sections of O",data/cross-sections/Oxygen/O2/O2_OgawaOgawa(1975)_298K_108-160nm(X).csv
298.0,Pirre(1984),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Pirre(1984)_298K_202-220nm.txt,The absorption have been deduced from measurements of the atmospheric absorption performed at night aboard a stratospheric balloon,O2,oxygen,"

  M. Pirre, P. Rigaud, and D. Huguenin, ""New in situ measurements of the absorption cross-sections of O",data/cross-sections/Oxygen/O2/O2_Pirre(1984)_298K_202-220nm.csv
298.0,Preston(1940),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Preston(1940)_298K_121.57nm.txt,"Absorption coefficient at the Lyman α line, as quoted by",O2,oxygen,"

  W.M. Preston, ""The origin of radio fade-outs and the absorption coefficient of gases for light of wave-length 1215.7 Å"",
  Phys. Rev. 57, 887-894 (1940); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Preston(1940)_298K_121.csv
298.0,ReilhacDamany(1977),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ReilhacDamany(1977)_298K_10.0-50.0nm.txt,Absorption measurements by photographic spectrometry using a grating spectrograph and a spark produced by an uranium anode as a light source,O2,oxygen,"

  L. de Reilhac and N. Damany, ""Photoabsorption cross-section measurements of some gases, from 10 to 50 nm"",
  J. Quant. Spectrosc. Radiat. Transfer 18, 121-131 (1977); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_ReilhacDamany(1977)_298K_10.csv
298.0,SamsonCairns(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_SamsonCairns(1964)_298K_30-104nm.txt,Absorption cross sections at wavelengths corresponding to intense solar emission lines,O2,oxygen,"

  J.A.R. Samson and R.B. Cairns, ""Absorption and photoionization cross sections of O",data/cross-sections/Oxygen/O2/O2_SamsonCairns(1964)_298K_30-104nm.csv
298.0,SamsonCairns(1965),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_SamsonCairns(1965)_298K_20.93-53.70nm.txt,Absorption measurements at wavelengths corresponding to intense solar emission lines,O2,oxygen,"

  J.A.R. Samson and R.B. Cairns, ""Total absorption cross sections of H",data/cross-sections/Oxygen/O2/O2_SamsonCairns(1965)_298K_20.csv
300.0,ShardanandPrasadRao(1977),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ShardanandPrasadRao(1977)_300K_200-220nm.txt,Data for the 200-220nm region at 1-nm intervals as quoted by,O2,oxygen,"

  Shardanand and A.D. Prasad Rao, ""Collision-induced absorption of O",data/cross-sections/Oxygen/O2/O2_ShardanandPrasadRao(1977)_300K_200-220nm.csv
300.0,ShardanandPrasadRao(1977),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ShardanandPrasadRao(1977)_300K_200-250nm.txt,The listed data are the cross sections σ,O2,oxygen,"

  Shardanand and A.D. Prasad Rao, ""Collision-induced absorption of O",data/cross-sections/Oxygen/O2/O2_ShardanandPrasadRao(1977)_300K_200-250nm.csv
298.0,Thompson(1963),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Thompson(1963)_298K_186-203nm.txt,Absorption measurements with a Perkin-Elmer spectrophotometer able to measure absorption coefficients k as low as 10,O2,oxygen,"

  B.A. Thompson, P. Harteck, and R.R. Reeves, Jr., ""Ultraviolet absorption coefficients of CO",data/cross-sections/Oxygen/O2/O2_Thompson(1963)_298K_186-203nm.csv
1073.0,Vattulainen(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Vattulainen(1997)_1073K_195-260nm(1bar).txt,"A heated and pressurized absorption cell was used to determine the absorption spectra at room temperature and temperatures of 600 and 800 °C and at pressures between 1 and 6 bar. A deuterium lamp was used as a light source, and the light was detected with a photomultiplier tube through a Czerny-Turner monochromator. The bandwidth was 0.5 nm, and scans through the wavelength range were made at 0.5-nm steps",O2,oxygen,"

  J. Vattulainen, L. Wallenius, J. Stenberg, R. Hernberg, and V. Linna, ""Experimental determination of SO",data/cross-sections/Oxygen/O2/O2_Vattulainen(1997)_1073K_195-260nm(1bar).csv
1073.0,Vattulainen(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Vattulainen(1997)_1073K_195-260nm(4bar).txt,"A heated and pressurized absorption cell was used to determine the absorption spectra at room temperature and temperatures of 600 and 800 °C and at pressures between 1 and 6 bar. A deuterium lamp was used as a light source, and the light was detected with a photomultiplier tube through a Czerny-Turner monochromator. The bandwidth was 0.5 nm, and scans through the wavelength range were made at 0.5-nm steps",O2,oxygen,"

  J. Vattulainen, L. Wallenius, J. Stenberg, R. Hernberg, and V. Linna, ""Experimental determination of SO",data/cross-sections/Oxygen/O2/O2_Vattulainen(1997)_1073K_195-260nm(4bar).csv
1073.0,Vattulainen(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Vattulainen(1997)_1073K_195-260nm(6bar).txt,"A heated and pressurized absorption cell was used to determine the absorption spectra at room temperature and temperatures of 600 and 800 °C and at pressures between 1 and 6 bar. A deuterium lamp was used as a light source, and the light was detected with a photomultiplier tube through a Czerny-Turner monochromator. The bandwidth was 0.5 nm, and scans through the wavelength range were made at 0.5-nm steps",O2,oxygen,"

  J. Vattulainen, L. Wallenius, J. Stenberg, R. Hernberg, and V. Linna, ""Experimental determination of SO",data/cross-sections/Oxygen/O2/O2_Vattulainen(1997)_1073K_195-260nm(6bar).csv
293.0,Vattulainen(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Vattulainen(1997)_293K_195-260nm(6bar).txt,"A heated and pressurized absorption cell was used to determine the absorption spectra at room temperature and temperatures of 600 and 800 °C and at pressures between 1 and 6 bar. A deuterium lamp was used as a light source, and the light was detected with a photomultiplier tube through a Czerny-Turner monochromator. The bandwidth was 0.5 nm, and scans through the wavelength range were made at 0.5-nm steps",O2,oxygen,"

  J. Vattulainen, L. Wallenius, J. Stenberg, R. Hernberg, and V. Linna, ""Experimental determination of SO",data/cross-sections/Oxygen/O2/O2_Vattulainen(1997)_293K_195-260nm(6bar).csv
873.0,Vattulainen(1997),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Vattulainen(1997)_873K_195-260nm(6bar).txt,"A heated and pressurized absorption cell was used to determine the absorption spectra at room temperature and temperatures of 600 and 800 °C and at pressures between 1 and 6 bar. A deuterium lamp was used as a light source, and the light was detected with a photomultiplier tube through a Czerny-Turner monochromator. The bandwidth was 0.5 nm, and scans through the wavelength range were made at 0.5-nm steps",O2,oxygen,"

  J. Vattulainen, L. Wallenius, J. Stenberg, R. Hernberg, and V. Linna, ""Experimental determination of SO",data/cross-sections/Oxygen/O2/O2_Vattulainen(1997)_873K_195-260nm(6bar).csv
295.0,Wainfan(1955),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wainfan(1955)_295K_47.3-97.9nm.txt,Measurements at a spectral resolution of 1nm with the small ion chamber,O2,oxygen,"

  N. Wainfan, W.C. Walker, and G.L. Weissler, ""Photoionization efficiencies and cross sections in O",data/cross-sections/Oxygen/O2/O2_Wainfan(1955)_295K_47.csv
295.0,Wainfan(1955),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wainfan(1955)_295K_68.7-99.1nm.txt,Measurements at a spectral resolution of 1nm with the large ion chamber,O2,oxygen,"

  N. Wainfan, W.C. Walker, and G.L. Weissler, ""Photoionization efficiencies and cross sections in O",data/cross-sections/Oxygen/O2/O2_Wainfan(1955)_295K_68.csv
298.0,Watanabe(1952),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Watanabe(1952)_298K_120-155nm.txt,Absorption measurement using a photomultiplier tube and as a detector a vacuum monochromator,O2,oxygen,"

  K. Watanabe, E. C.Y. Inn, and M. Zelikoff, ""Absorption coefficients of gases in the vacuum ultraviolet"",
  J. Chem. Phys. 20, 1969-1970 (1952); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Watanabe(1952)_298K_120-155nm.csv
298.0,Watanabe(1953),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Watanabe(1953)_298K_127-189nm.txt,"Absorption coefficients k (atm, 273K)",O2,oxygen,"

  K. Watanabe, M. Zelikoff, and E.C.I. Inn, ""Absorption coefficients of several atmospheric gases"",
  Air Force Cambridge Research Center Technical Report 53-23, 1953


",data/cross-sections/Oxygen/O2/O2_Watanabe(1953)_298K_127-189nm.csv
298.0,Watanabe(1953),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Watanabe(1953)_298K_159-175nm.txt,Absorption cross sections for the Schumann-Runge continuum as quoted by ,O2,oxygen,"

  K. Watanabe, E.C.Y. Inn, and M. Zelikoff, ""Absorption coefficients of oxygen in the vacuum ultraviolet"",
  J. Chem. Phys. 21, 1026-1030 (1953); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Watanabe(1953)_298K_159-175nm.csv
298.0,WatanabeMarmo(1956),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_WatanabeMarmo(1956)_298K_140.74-145.21nm.txt,Absorption measurements by the photoelectric method,O2,oxygen,"

  K. Watanabe and F.F. Marmo, ""Photoionization and total absorption cross section of gases. II. O",data/cross-sections/Oxygen/O2/O2_WatanabeMarmo(1956)_298K_140.csv
298.0,WatanabeMarmo(1956),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_WatanabeMarmo(1956)_298K_85-110nm.txt,Absorption measurements by the photoelectric method,O2,oxygen,"

  K. Watanabe and F.F. Marmo, ""Photoionization and total absorption cross section of gases. II. O",data/cross-sections/Oxygen/O2/O2_WatanabeMarmo(1956)_298K_85-110nm.csv
295.0,WeisslerLee(1952),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_WeisslerLee(1952)_295K_30.378-130.604nm.txt,Absorption coefficients listed in Table I. converted to absorption cross sections; conversion factor 3.72×10,O2,oxygen,"

  G.L. Weissler and P. Lee, ""Absorption coefficients of oxygen in the vacuum ultraviolet"",
  J. Opt. Soc. Am. 42, 200-203 (1952); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_WeisslerLee(1952)_295K_30.csv
295.0,Wu(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wu(2005)_295K_107.97-108.70nm.txt,Absorption measurements at ultrahigh-resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  C.Y.R. Wu, D.L. Judge, and T. Matsui, ""High-temperature ultrahigh-resolution absorption cross-section measurements of O",data/cross-sections/Oxygen/O2/O2_Wu(2005)_295K_107.csv
295.0,Wu(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wu(2005)_295K_82.92-83.53nm.txt,Absorption measurements at ultrahigh-resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  C.Y.R. Wu, D.L. Judge, and T. Matsui, ""High-temperature ultrahigh-resolution absorption cross-section measurements of O",data/cross-sections/Oxygen/O2/O2_Wu(2005)_295K_82.csv
295.0,Wu(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wu(2005)_295K_91.12-91.87nm.txt,Absorption measurements at ultrahigh-resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  C.Y.R. Wu, D.L. Judge, and T. Matsui, ""High-temperature ultrahigh-resolution absorption cross-section measurements of O",data/cross-sections/Oxygen/O2/O2_Wu(2005)_295K_91.csv
535.0,Wu(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wu(2005)_535K_107.97-108.70nm.txt,Absorption measurements at ultrahigh-resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  C.Y.R. Wu, D.L. Judge, and T. Matsui, ""High-temperature ultrahigh-resolution absorption cross-section measurements of O",data/cross-sections/Oxygen/O2/O2_Wu(2005)_535K_107.csv
535.0,Wu(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wu(2005)_535K_82.91-83.55nm.txt,Absorption measurements at ultrahigh-resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  C.Y.R. Wu, D.L. Judge, and T. Matsui, ""High-temperature ultrahigh-resolution absorption cross-section measurements of O",data/cross-sections/Oxygen/O2/O2_Wu(2005)_535K_82.csv
535.0,Wu(2005),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Wu(2005)_535K_91.12-91.87nm.txt,Absorption measurements at ultrahigh-resolution (0.0008 nm) using synchrotron radiation,O2,oxygen,"

  C.Y.R. Wu, D.L. Judge, and T. Matsui, ""High-temperature ultrahigh-resolution absorption cross-section measurements of O",data/cross-sections/Oxygen/O2/O2_Wu(2005)_535K_91.csv
298.0,Yoshino(1988),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1988)_298K_205-240nm(rec).txt,Evaluation based on the data of,O2,oxygen,"

  K. Yoshino, A.S.-C. Cheung, J.R. Esmond, W.H. Parkinson, D.E. Freeman, S.L. Guberman, A. Jenouvrier, B. Coquart, and M.F. Mérienne, ""Improved absorption cross sections of oxygen in the wavelength region 205 - 240 nm of the Herzberg continuum"",
  Planet. Space Sci. 36, 1469-1475 (1988); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Yoshino(1988)_298K_205-240nm(rec).csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_179.2-180.2nm(12-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_179.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_180.2-181.4nm(11-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_180.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_181.4-182.9nm(10-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_181.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_182.9-184.3nm(9-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_182.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_184.3-186.1nm(8-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_184.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_186.1-187.8nm(7-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_186.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_187.8-189.9nm(6-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_187.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_189.9-192.4nm(5-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_189.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_192.4-195.7nm(4-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_192.csv
300.0,Yoshino(1992),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Yoshino(1992)_300K_195.7-197.2nm(3-0).txt,High-resolution (FWHM = 0.0013 nm) absorption measurements; pressures between 2.5 and 760 Torr have been used to separate the pressure-dependent absorption from the main absorption,O2,oxygen,"

  K. Yoshino, J.R. Esmond, A.S.-C. Cheung, D.E. Freeman, and W.H. Parkinson, ""High resolution absorption cross sections in the transmission window region of the Schumann-Runge bands and Herzberg continuum of O",data/cross-sections/Oxygen/O2/O2_Yoshino(1992)_300K_195.csv
