T,author_year,download_url,comments,formula,name,citation,fname
273.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_273K_408.164-555.555nm(151.2Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_273K_408.csv
273.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_273K_408.164-555.555nm(421.5Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_273K_408.csv
273.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_273K_408.164-555.555nm(760.5Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_273K_408.csv
298.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_298K_408.164-555.555nm(0.494Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_298K_408.csv
298.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_298K_408.164-555.555nm(1.985Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_298K_408.csv
299.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_299K_408.164-555.555nm(0.991Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_299K_408.csv
299.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_299K_408.164-555.555nm(151.0Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_299K_408.csv
299.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_299K_408.164-555.555nm(302.0Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_299K_408.csv
299.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_299K_408.164-555.555nm(596.1Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_299K_408.csv
299.0,Nizkorodov(2004),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Nizkorodov(2004)_299K_408.164-555.555nm(75.45Torr).txt,Absorption spectra of NO,NO2,nitrogen dioxide,"

  S.A. Nizkorodov, S.P. Sander, and L.R. Brown, ""Temperature dependence of high-resolution air-broadened absorption cross sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Nizkorodov(2004)_299K_408.csv
298.0,Olive(2011),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Olive(2011)_298K_200-240nm.txt,Absorption measurements at a spectral resolution of 0.080 nm,NO2,nitrogen dioxide,"

  B.S. Olive, ""Absorption spectra of carbon disulfide, nitrogen dioxide, and anthracene"",
  Results from measurements at the Department of Chemistry and Industrial Hygiene, University of North Alabama, Florence, AL, 2011


",data/cross-sections/Nitrogen oxides/NO2/NO2_Olive(2011)_298K_200-240nm.csv
298.0,Schneider(1987),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Schneider(1987)_298K_200-710nm(0.025nm).txt,High-resolution (0.04 nm) absorption measurements,NO2,nitrogen dioxide,"

  W. Schneider, G.K. Moortgat, J.P. Burrows, and G.S. Tyndall, ""Absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Schneider(1987)_298K_200-710nm(0.csv
298.0,Schneider(1987),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Schneider(1987)_298K_200-710nm(0.2nm).txt,High-resolution (0.04 nm) absorption measurements,NO2,nitrogen dioxide,"

  W. Schneider, G.K. Moortgat, J.P. Burrows, and G.S. Tyndall, ""Absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Schneider(1987)_298K_200-710nm(0.csv
298.0,Schneider(1987),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Schneider(1987)_298K_200-712.5nm(int-c).txt,High-resolution (0.04 nm) absorption measurements,NO2,nitrogen dioxide,"

  W. Schneider, G.K. Moortgat, J.P. Burrows, and G.S. Tyndall, ""Absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Schneider(1987)_298K_200-712.csv
298.0,Schneider(1987),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Schneider(1987)_298K_201-695nm(1nm).txt,High-resolution (0.04 nm ) absorption measurements,NO2,nitrogen dioxide,"

  W. Schneider, G.K. Moortgat, J.P. Burrows, and G.S. Tyndall, ""Absorption cross-sections of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Schneider(1987)_298K_201-695nm(1nm).csv
298.0,Sun(2001),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Sun(2001)_298K_193nm.txt,Estimate for the absorption cross section at the wavelength of the ArF laser line,NO2,nitrogen dioxide,"

  F. Sun, G.P. Glass, and R.F. Curl, ""The photolysis of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Sun(2001)_298K_193nm.csv
294.0,Vandaele(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1996)_294K_370-714nm.txt,Absorption measurements using a Fourier transform spectrometer; spectral resolution = 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, Van Roozendael. M., J.M. Guilmot, M. Carleer, and R. Colin, ""Fourier transform measurement of NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1996)_294K_370-714nm.csv
220.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_220K_238-667nm.txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_220K_238-667nm.csv
220.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_220K_434.76-672.89nm(p%20under%200.02Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_220K_434.csv
220.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_220K_454.52-675.61nm(p=0.05Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_220K_454.csv
220.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_220K_465.08-675.61nm(p=0.1Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_220K_465.csv
220.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_220K_534.72-1110.94nm(p=0.5Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_220K_534.csv
220.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_220K_574.68-1110.94nm(p=0.5Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_220K_574.csv
294.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_294K_238-667nm.txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_294K_238-667nm.csv
294.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_294K_434.76-666.58nm(p=0.05Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_294K_434.csv
294.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_294K_434.76-666.58nm(p%20under%200.02Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_294K_434.csv
294.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_294K_499.96-666.58nm(p=0.1Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_294K_499.csv
294.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_294K_595.20-666.58nm(p=0.5Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_294K_595.csv
294.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_294K_595.20-999.84nm(p=0.5Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_294K_595.csv
294.0,Vandaele(1998),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(1998)_294K_606.02-999.84nm(p=1.0Torr).txt,Absorption measurements using a Fourier transform spectrometer at a spectral resolution of 2 cm,NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, P.C. Simon, M. Carleer, R. Colins, S. Fally, M.F. Mérienne, A. Jenouvrier, and B. Coquart, ""Measurements of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(1998)_294K_606.csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_384-725nm(vis-pure).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_384-725nm(vis-pure).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_406-725nm(vis-dilut5).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_406-725nm(vis-dilut5).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_423-725nm(vis-dilut1).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_423-725nm(vis-dilut1).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_423-725nm(vis-dilut3).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_423-725nm(vis-dilut3).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_423-725nm(vis-dilut4).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_423-725nm(vis-dilut4).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_444-725nm(vis-dilut2).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_444-725nm(vis-dilut2).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_662-758nm(nir-pure).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_662-758nm(nir-pure).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_666-725nm(nir-dilut1).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_666-725nm(nir-dilut1).csv
220.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_220K_666-725nm(nir-dilut2).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_220K_666-725nm(nir-dilut2).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_400-725nm(vis-dilut4).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_400-725nm(vis-dilut4).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_400-725nm(vis-dilut5).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_400-725nm(vis-dilut5).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_400-725nm(vis-pure).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_400-725nm(vis-pure).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_423-725nm(vis-dilut1).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_423-725nm(vis-dilut1).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_423-725nm(vis-dilut3).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_423-725nm(vis-dilut3).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_465-725nm(vis-dilut2).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_465-725nm(vis-dilut2).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_662-758nm(nir-dilut1).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_662-758nm(nir-dilut1).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_662-758nm(nir-dilut2).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_662-758nm(nir-dilut2).csv
240.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_240K_689-758nm(nir-pure).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_240K_689-758nm(nir-pure).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_384-725nm(vis-dilut1).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_384-725nm(vis-dilut1).csv
294.0,Vandaele(2002),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Nitrogen%20oxides/NO2_Vandaele(2002)_294K_384-725nm(vis-dilut5).txt,"High-resolution absorption cross sections have been obtained in the near-IR (nir) and visible (vis) regions using a Fourier transform spectrometer coupled to a multiple reflection cell
",NO2,nitrogen dioxide,"

  A.C. Vandaele, C. Hermans, S. Fally, M. Carleer, R. Colin, M.-F. Mérienne, and A. Jenouvrier, ""High-resolution Fourier transform measurement of the NO",data/cross-sections/Nitrogen oxides/NO2/NO2_Vandaele(2002)_294K_384-725nm(vis-dilut5).csv
